GAME_ID,EVENT_ID,COMMENT_TX
"SLN201005170",58,"Debut game for Drew Storen"
"SLN201005210",36,"replay,3,lopef001,SLN,darlg901,STL10,O,N,I,,H $the ball hit by FElipe Lopez barely cleared the wall, hit the back wall and came back on the field; the Angels asked about the ruling of a homer; crew chief Gary Darling briefly watched the replay and upheld the call"
"SLN201005210",38,"$Cardinals pitcher Brad Penny left the game due to a torn lat muscle which he hurt when he hit the grand slam in the previous inning"
"SLN201006010",45,"Cardinals second baseman Felipe Lopez left the game due to an injured hand"
"SLN201006050",57,"Cardinals third baseman David Freese left the game due to an injured ankle"
"SLN201006060",55,"Cardinals center fielder Colby Rasmus left the game due to an injured leg"
"SLN201006140",63,"fan interference"
"SLN201006160",28,"replay,4,pujoa001,SLN,cedeg901,STL10,O,N,I,,H $Mariners LF Milton Bradley leaped at the wall in front of the bullpen gate and briefly had the ball in his glove, preventing a possible homer; the ball bounced back onto the field and was ruled in play; crew chief Gary Cederstrom watched the replay and upheld the call"
"SLN201006160",44,"Mariners third baseman Jose Lopez left the game due to an injured knee"
"SLN201006180",60,"fan interference"
"SLN201006280",61,"$the ball bounced out of RF Randy Winn's glove over the fence"
"SLN201006280",75,"ej,larut101,M,carlm901,Balls and strikes $Cardinals manager LaRussa ejected by HP umpire Carlson for arguing balls and strikes after 1st pitch to Molina"
"SLN201006300",1,"Debut game for Barry Enright"
"SLN201007040",19,"ej,weekr001,P,hirsj901,Called third strike Brewers second baseman Rickie Weeks ejected by HP umpire John Hirschbeck"
"SLN201007040",27,"Brewers pitcher Yovani Gallardo left the game due to an injured side"
"SLN201007160",6,"Dodgers left fielder Manny Ramirez left the game due to an injured leg"
"SLN201007200",12,"Phillies pitcher Jamie Moyer left the game due to an injured elbow"
"SLN201007300",49,"$Ronny Cedeno's bunt bounced down the first base line; he tried to jump over the ball but it hit the back of his left leg; he was called for interference for running into his own batted ball outside the batter's box"
"SLN201008010",3,"$Neil Walker called for interference for running into his own bunt"
"SLN201008150",43,"Cubs first baseman Derrek Lee left the game due to an injured back"
"SLN201008150",49,"Debut game for Steven Hill"
"SLN201009130",35,"Cubs left fielder Tyler Colvin left the game due to an injured elbow"
"SLN201009150",54,"Cardinals pitcher Chris Carpenter left the game due to an injured leg"
"SLN201009180",53,"Debut game for Daniel Descalso"
"SLN201010010",9,"$Catcher Olivo hit on head and neck by follow through of Pujols, left on cart for hospital, diagnosed as mild concussion."
"SLN201010030",23,"$after SS Clint Barmes bobbled the grounder, he threw late to 2B; Chris Nelson then overthrew 1B to allow two runners to score"
