"GAME_ID","EVENT_ID","COMMENT_TX","FILENAME_TX","LINE_NUMBER_CT"
"COL200604160",40,"$A successful execution of 'the play' which is fake to third then throw to first.","2006COL.EVN.regular.comment.csv",2
"COL200604180",65,"$Brian Giles veered out of the basepath and clipped Danny Ardoin's leg, causing the catcher to spin and throw high and wide to 1B; HP umpire Joe West immediately called Khalil Greene out because of interfreence by Giles","2006COL.EVN.regular.comment.csv",3
"COL200604190",38,"fan interference","2006COL.EVN.regular.comment.csv",4
"COL200604220",45,"$Aaron Cook called for interference","2006COL.EVN.regular.comment.csv",5
"COL200604220",54,"originally scored E1, changed next day","2006COL.EVN.regular.comment.csv",6
"COL200604230",6,"Morris warned by the umpires","2006COL.EVN.regular.comment.csv",7
"COL200604230",8,"ej,morrm001,P,reint901,Intentional HBP ej,alouf101,M,reint901,Intentional HBP ej,righd001,C,reint901,Throwing pitch counter onto field Giants pitcher Matt Morris & Mgr Felipe Alou ejected by HP umpire Travis Reininger; Giants Pitching Coach Dave Righetti ejected by HP umpire Travis Reininger for throwing his pitch counter onto the field","2006COL.EVN.regular.comment.csv",8
"COL200604230",61,"ej,kingr001,P,reint901,Intentional HBP ej,hurdc001,M,reint901,Intentional HBP Rockies pitcher Ray King & Mgr Clint Hurdle ejected by HP umpire Travis Reininger","2006COL.EVN.regular.comment.csv",9
"COL200605030",50,"Reds second baseman Rich Aurilia left the game due to an injured groin","2006COL.EVN.regular.comment.csv",10
"COL200605060",48,"Astros Chris Burke left the game due to an injured neck/shoulder","2006COL.EVN.regular.comment.csv",11
"COL200605160",40,"Dodgers center fielder Kenny Lofton left the game due to an injured leg","2006COL.EVN.regular.comment.csv",12
"COL200605160",42,"Dodgers second baseman Jeff Kent left the game due to an injured back","2006COL.EVN.regular.comment.csv",13
"COL200606040",64,"ej,hurdc001,M,cousd901,Call at 1B Rockies Manager Clint Hurdle ejected by 1B umpire Derryl Cousins for arguing the call at 1B on the E6; Hurdle complained that the umpires made three bad calls in 10 minutes","2006COL.EVN.regular.comment.csv",14
"COL200606070",92,"ej,kingr001,P,randt901,Balls and strikes ej,hurdc001,M,randt901,Balls and strikes $Pitcher King and Rockies manager Hurdle ejected by HP umpire Randazzo for arguing balls and strikes after King removed","2006COL.EVN.regular.comment.csv",15
"COL200607290",34,"umpchange,5,umphome,barrt901 umpchange,5,ump2b,(None) $HP umpire Rick Reed left with flu-like symptoms and dizziness after 4 innings. 11 minute delay while Barrett dons gear","2006COL.EVN.regular.comment.csv",16
"COL200608140",25,"Rockies left fielder Matt Holliday left the game due to an injured hand/wrist","2006COL.EVN.regular.comment.csv",17
"COL200608170",42,"$Chad Tracy called for interference","2006COL.EVN.regular.comment.csv",18
"COL200608300",47,"$Dave Williams out on appeal","2006COL.EVN.regular.comment.csv",19
"COL200609070",76,"originally scored S6, changed after game to S6, changed next day back to S6","2006COL.EVN.regular.comment.csv",20
"COL200609080",20,"Nationals shortstop Felipe Lopez left the game due to an injured foot/ankle","2006COL.EVN.regular.comment.csv",21
"COL200609190",84,"ej,wrigj001,P,reedr901,Intentional HBP ej,alouf101,M,reedr901,Intentional HBP Giants pitcher Jamey Wright & Mgr Felipe Alou ejected by HP umpire Rick Reed","2006COL.EVN.regular.comment.csv",22
"COL200609230",4,"fan interference","2006COL.EVN.regular.comment.csv",23
"COL200609280",17,"Dodgers pitcher Brad Penny left the game due to an injured back","2006COL.EVN.regular.comment.csv",24
"COL200609280",75,"Loney's 9 RBI tied the Dodger team record of Gil Hodges","2006COL.EVN.regular.comment.csv",25
