GAME_ID,EVENT_ID,COMMENT_TX
"DET201509190",83,"replay,9,cabrm001,DET,cedeg901,DET05,,N,M,KCA,I $when Miguel Cabrera was ruled to have been hit by a pitch, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"DET201509190",87,"replay,9,romia001,DET,cedeg901,DET05,,Y,U,,A $when Ian Kinsler was called safe at HP ending the game, crew chief Gary Cederstrom requested a review; the call was overturned by replay, taking the run off the board and sending the game into extra innings"
"DET201509200",19,"replay,2,castn001,DET,cedeg901,DET05,,Y,M,DET,C $when Nick Castellanos was called out at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay"
"DET201509211",16,"replay,3,eatoa002,CHA,carlm901,DET05,,Y,M,CHA,A $when Carlos Sanchez was called out at HP, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay"
"DET201509220",52,"replay,8,ramia003,CHA,gormb901,DET05,,Y,M,DET,C $when Alexei Ramirez was called safe at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay"
"DET201509230",41,"White Sox third baseman Mike Olt left the game due to an injured shoulder"
"DET201509250",30,"replay,5,rosae001,MIN,wintm901,DET05,I,Y,U,,H $Eddie Rosario's fly to CF was touched by a fan who reached over the top of the wall; the ball was ruled in play and Rosario stopped at 3B; crew chief Mike Winters requested a review, which overturned the call to fan interference; Rosario was awarded 3B"
"DET201509250",35,"Tigers third baseman Andrew Romine left the game due to an injured groin"
"DET201509250",69,"replay,8,kinsi001,DET,wintm901,DET05,,Y,M,MIN,A $when Anthony Gose was called safe at 2B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"DET201509260",65,"replay,8,martv001,DET,wintm901,DET05,,N,M,MIN,A $when Ian Kinsler rounded 2B too far, the throw was behind him; Kinsler was ruled safe as he dove back into the bag; Twins manager Paul Molitor challenged the ruling; the call was upheld by replay"
"DET201504090",19,"replay,2,cabrm001,DET,westj901,DET05,,N,M,MIN,A $when Anthony Gose was called safe at 1B on a pick off attempt, Twins manager Paul Molitor challenged the ruling; the call was upheld by replay"
"DET201504180",33,"replay,4,eatoa002,CHA,kellj901,DET05,,N,M,CHA,I $when Adam Eaton was called out on strikes, White Sox manager Robin Ventura challenged the ruling; Ventura claimed that Eaton was hit by the pitch; the call was upheld by replay"
"DET201504230",42,"ej,ausmb001,M,davig901,Balk call Tigers Manager Brad Ausmus ejected by 3B umpire Gerry Davis"
"DET201504240",75,"replay,9,avilm001,CLE,joycj901,DET05,,Y,M,DET,C $when Mike Aviles was called safe at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay"
"DET201504260",12,"replay,2,rabur001,CLE,joycj901,DET05,,N,M,CLE,A $when Ryan Raburn was called out at 3B, Indians manager Terry Francona challenged the ruling; the call was upheld by replay"
"DET201505080",74,"replay,8,mccaj001,DET,kellj901,DET05,,N,M,KCA,A $when Rajai Davis was called safe at 2B, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"DET201505100",61,"$1:43 rain delay; Luke Hochevar did not throw a pitch"
"DET201505120",37,"replay,5,gosea001,DET,welkb901,DET05,,Y,M,MIN,C $when Anthony Gose was called safe at 1B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"DET201505120",60,"replay,8,gosea001,DET,welkb901,DET05,,N,M,DET,C $when Anthony Gose was called out at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay"
"DET201505130",53,"Tigers right fielder J. Martinez left the game due to an injured back"
"DET201505140",61,"replay,7,vargk001,MIN,welkb901,DET05,,N,M,MIN,D $when Rajai Davis is ruled to have caught the ball, Twins manager Paul Molitor challenged the ruling; the call was upheld by replay"
"DET201505180",70,"replay,8,martv001,DET,gormb901,DET05,,N,M,DET,C $when Victor Martinez was called out at 1B, Tigers manager Brad Ausmus challenged the ruling; the was upheld by replay"
"DET201505190",45,"ej,ausmb001,M,gibsh902,Called third strike Tigers Manager Brad Ausmus ejected by HP umpire Tripp Gibson"
"DET201505200",17,"replay,2,iglej001,DET,gormb901,DET05,,Y,M,MIL,C $when Jose Iglesias was called safe at 1B, Brewers manager Craig Counsell challenged the ruling; the call was overturned by replay"
"DET201505220",64,"$originally scored as E5, changed to double on 06-01-2015; all three runs in inning now earned"
"DET201505230",1,"replay,1,altuj001,HOU,laynj901,DET05,,Y,M,DET,C $when Jose Altuve was called safe at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay; this was the first pitch of the game"
"DET201505230",41,"Tigers shortstop Jose Iglesias left the game due to an injured knee"
"DET201505240",3,"replay,1,gonzm002,HOU,laynj901,DET05,,Y,M,HOU,C $when Marwin Gonzalez was called out at 1B, Astros manager A.J. Hinch challenged the ruling; the call was overturned by replay"
"DET201506040",41,"replay,5,martj006,DET,joycj901,DET05,,Y,M,OAK,C $when J.D. Martinez was called safe at 1B, Athletics manager Bob Melvin challenged the ruling; the call was overturned by replay"
"DET201506090",36,"replay,5,rossd001,CHN,wendh902,DET05,,N,M,DET,A $when Junior Lake was called safe at 2B, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay"
"DET201506100",30,"$originally scored as E5, changed to single on 06-12-2015"
"DET201506130",33,"replay,4,davir003,DET,westj901,DET05,,N,M,CLE,A $when Jose Iglesia was called safe at 2B, Indians manager Terry Francona challenged the ruling; the call was upheld by replay"
"DET201506150",7,"$Reds pitcher Jon Moscot left the game due to a dislocated left shoulder suffered when he fell tagging Anthony Gose"
"DET201506160",39,"replay,5,cespy001,DET,welkt901,DET05,,N,M,DET,A $when Anthony Gose was called out at HP, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay"
"DET201506160",68,"replay,9,negrk001,CIN,welkb901,DET05,,N,M,CIN,A $when Billy Hamilton was called out at 2B, Reds manager Bryan Price challenged the ruling; the call was upheld by replay"
"DET201506250",14,"replay,2,sancc001,CHA,kellj901,DET05,,Y,M,CHA,C $when Carlos Sanchez was called out at 1B, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay"
"DET201506300",3,"replay,1,mccua001,PIT,gibsg901,DET05,,N,M,PIT,A $when Neil Walker was called out at 2B, Pirates manager Clint Hurdle challenged the ruling; the call was upheld by replay; originally scored as wild pitch, but the out was made before any advance so cannot be wild pitch which was removed on 07-02-2015"
"DET201506300",44,"replay,5,mccaj001,DET,gibsg901,DET05,,Y,U,,H $James McCann's fly to RF was touched by a fan who reached over the railing on top of the wall; the ball was ruled in play; acting crew chief Greg Gibson requested a review, which overturned the call to fan interference"
"DET201506300",122,"$Gorkys Hernandez called out on appeal for missing 2B on his way to 3B; he had rounded the bag then started back to 1B, touching the bag; when he saw that the ball was not caught he failed to retouch when he ran to 3B; originally scored as double and out on appeal, but the failure of runner to retouch the base means he did not reach it safely so this becomes a force out, which transfers runner responsibility to previous pitcher (Wilson) who now gets the loss"
"DET201507010",11,"$runner advance was originally on E9, but error removed on 07-02-2015"
"DET201507020",39,"ej,ausmb001,M,holbs901,Called third strike Tigers Manager Brad Ausmus ejected by HP umpire Sam Holbrook"
"DET201507020",72,"replay,8,martj006,DET,gibsg901,DET05,O,N,U,,H $J.D. Martinez' fly to right-center was caught by a fan in the first row and was ruled a home run; acting crew chief Greg Gibson requested a review, which upheld the call"
"DET201507030",25,"Tigers first baseman Miguel Cabrera left the game due to an injured leg"
"DET201507180",65,"replay,9,machm001,BAL,culbf901,DET05,,N,M,BAL,S $Manny Machado's fly to RF bounced on the field and caromed off the railing above the yellow line; the ball came back onto the field and Caleb Joseph scored; the ball was ruled a double and Jospeh sent back to 3B; Orioles manager Buck Showalter challenged the ruling, which was upheld by replay"
"DET201507190",18,"replay,3,iglej001,DET,culbf901,DET05,,N,M,DET,A $when Marc Krauss was called out at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay"
"DET201507190",21,"ej,kinsi001,P,gonzm901,Balls and strikes (Threw bat) $Ian Kinsler was not happy with the called strike; he slammed his bat to the ground and threw it toward HP; Kinsler ejected by HP umpire Manny Gonzalez"
"DET201507190",38,"Tigers third baseman Nick Castellanos left the game due to an injured head"
"DET201507200",47,"replay,6,morrl001,SEA,nelsj901,DET05,,N,M,DET,U $when Austin Jackson was called safe at 2B, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay"
"DET201507210",90,"replay,9,zunim001,SEA,nelsj901,DET05,,Y,M,SEA,I $when Mike Zunino was ruled not to have been hit by a pitch and out on a foul tip, Mariners manager Lloyd McClendon challenged the ruling; the call was overturned by replay"
"DET201507220",49,"replay,5,davir003,DET,nelsj901,DET05,,Y,M,SEA,C $when Rajai Davis was called safe at 1B, Mariners manager Lloyd McClendon challenged the ruling; the call was overturned by replay"
"DET201508070",38,"replay,4,avila001,DET,barrt901,DET05,,Y,M,BOS,A $when Tyler Collins was called safe at 1B, Red Sox manager John Farrell challenged the ruling; the call was overturned by replay"
"DET201508080",35,"replay,5,holtb002,BOS,barrt901,DET05,,N,M,BOS,T $when Rajai Davis was ruled to have caught the sinking line drive, Red Sox manager John Farrell challenged the ruling; the call was upheld by replay"
"DET201508080",69,"replay,8,swihb001,BOS,barrt901,DET05,,Y,U,,C $when Blake Swihart was called out at 1B, crew chief Ted Barrett requested a review; the call was overturned by replay"
"DET201508200",44,"replay,6,fielp001,TEX,kulpr901,DET05,,N,M,TEX,C $when Shin-Soo Choo was called out at 2B, Rangers manager Jeff Banister challenged the ruling; the call was upheld by replay"
"DET201508210",32,"replay,4,castn001,DET,kulpr901,DEN02,,Y,M,TEX,A $when Miguel Cabrera was called safe at HP, Rangers manager Jeff Banister challenged the ruling; the call was overturned by replay"
"DET201508210",45,"replay,6,martv001,DET,kulpr901,DET05,,N,M,DET,U ej,ausmb001,M,kulpr901,Replay ruling $when Miguel Cabrera was called out at 2B, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay; Ausmus ejected by 3B umpire Ron Kulpa"
"DET201508230",35,"ej,belta001,P,hamaa901,Balls and strikes ej,banij001,M,kulpr901,Balls and strikes Rangers third baseman Adrian Beltre ejected by HP umpire Adam Hamari; during the ensuing argument, Rangers Manager Jeff Banister ejected by 1B umpire Ron Kulpa"
"DET201508250",33,"Angels Grant Green left the game due to an injured knee"
"DET201509060",36,"replay,6,kipnj001,CLE,wendh902,DET05,,Y,M,CLE,C $when Jason Kipnis was called out at 1B, Indians manager Terry Francona challenged the ruling; the call was overturned by replay"
"DET201509070",78,"replay,9,forsl001,TBA,welkt901,DET05,,N,M,TBA,C $when Evan Longoria was called out at 2B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay"
"DET201509080",68,"replay,8,shafr001,TBA,welkt901,DET05,,N,M,TBA,D $when Rajai Davis bobbled the line drive, the play was ruled a catch; Rays manager Kevin Cash challenged the ruling; the call was upheld by replay"
"DET201509080",78,"replay,9,longe001,TBA,welkt901,DET05,,N,M,DET,A $when Nick Franklin was called safe at 3B, Tigers manager Brad Ausmus challenged the ruling; the call was upheld by replay"
"DET201509080",97,"replay,11,davir003,DET,welkt901,DET05,,Y,U,,C $when Rajai Davis was called out at 1B, crew chief Tim Welke requested a replay; the call was overturned by replay"
"DET201509080",98,"replay,11,gosea001,DET,welkt901,DET05,,N,U,,A $when Rajai Davis was called safe at 1B on a pickoff attempt, crew chief Tim Welke requested a review; the call was upheld by replay"
"DET201509090",52,"Tigers pitcher Buck Farmer left the game due to an injured arm"
"DET201509180",35,"Royals second baseman Omar Infante left the game due to an injured side"
"DET201509180",80,"Royals shortstop Alcides Escobar left the game due to an injured elbow"
"DET201509190",83,"replay,9,cabrm001,DET,cedeg901,DET05,,N,M,KCA,I $when Miguel Cabrera was ruled to have been hit by a pitch, Royals manager Ned Yost challenged the ruling; the call was upheld by replay"
"DET201509190",87,"replay,9,romia001,DET,cedeg901,DET05,,Y,U,,A $when Ian Kinsler was called safe at HP ending the game, crew chief Gary Cederstrom requested a review; the call was overturned by replay, taking the run off the board and sending the game into extra innings"
"DET201509200",19,"replay,2,castn001,DET,cedeg901,DET05,,Y,M,DET,C $when Nick Castellanos was called out at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay"
"DET201509211",16,"replay,3,eatoa002,CHA,carlm901,DET05,,Y,M,CHA,A $when Carlos Sanchez was called out at HP, White Sox manager Robin Ventura challenged the ruling; the call was overturned by replay"
"DET201509220",52,"replay,8,ramia003,CHA,gormb901,DET05,,Y,M,DET,C $when Alexei Ramirez was called safe at 1B, Tigers manager Brad Ausmus challenged the ruling; the call was overturned by replay"
"DET201509230",41,"White Sox third baseman Mike Olt left the game due to an injured shoulder"
"DET201509250",30,"replay,5,rosae001,MIN,wintm901,DET05,I,Y,U,,H $Eddie Rosario's fly to CF was touched by a fan who reached over the top of the wall; the ball was ruled in play and Rosario stopped at 3B; crew chief Mike Winters requested a review, which overturned the call to fan interference; Rosario was awarded 3B"
"DET201509250",35,"Tigers third baseman Andrew Romine left the game due to an injured groin"
"DET201509250",69,"replay,8,kinsi001,DET,wintm901,DET05,,Y,M,MIN,A $when Anthony Gose was called safe at 2B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay"
"DET201509260",65,"replay,8,martv001,DET,wintm901,DET05,,N,M,MIN,A $when Ian Kinsler rounded 2B too far, the throw was behind him; Kinsler was ruled safe as he dove back into the bag; Twins manager Paul Molitor challenged the ruling; the call was upheld by replay"
