GAME_ID,EVENT_ID,COMMENT_TX
"PIT200804110",14,"this is actually 2E6"
"PIT200804220",53,"ej,gonzf801,M,wintm901,Call at 1B Marlins Manager Fredi Gonzalez ejected by 1B umpire Mike Winters"
"PIT200804250",28,"$Adam Eaton called for interference"
"PIT200805121",28,"Braves first baseman Mark Teixeira left the game due to an injured back"
"PIT200805230",35,"fan interference"
"PIT200806040",41,"$Lance Berkman called for obstruction"
"PIT200806080",38,"ej,michj001,P,mealj901,Balls and strikes; did not complete at bat Pirates left fielder Jason Michaels ejected by HP umpire Jerry Meals for arguing the first strike of his plate appearance"
"PIT200806090",8,"ej,melvb001,M,kellj901,Reversal from homer to double $the ball hit by Mark Reynolds was caught by a fan with a glove who leaned several feet over the railing; the ball was initially ruled a home run by 1B umpire Rob Drake but the crew huddled after Pittsburgh manager John Russell complained and changed the call to a double for Reynolds on fan interference; Arizona manager Bob Melvin was ejected by HP umpire Jeff Kellogg for arguing the call reversal"
"PIT200806090",17,"$the third pitch to Doug Mientkiewicz was inside; he stepped out of the batter's box twice before the next pitch, causing Randy Johnson to walk towards the plate yelling at the batter; both benches emptied; the two players were kept apart by teammates and umpires"
"PIT200806120",7,"$Line drive off Bergmann deflected directly to Belliard who made high throw to first"
"PIT200806120",53,"Nationals first baseman Aaron Boone left the game due to a strained neck"
"PIT200806200",56,"$Line drive off Halladay's head that caromed to Rolen"
"PIT200806200",59,"Blue Jays pitcher Roy Halladay left the game due to an injured head"
"PIT200806240",16,"Debut game for Justin Christian"
"PIT200806270",1,"Debut game for Jimmy Barthmaier"
"PIT200806270",29,"Pirates pitcher Denny Bautista left the game due to an injured arm"
"PIT200807110",69,"Debut game for Jaime Garcia"
"PIT200807120",1,"Debut game for Yoslan Herrera"
"PIT200807120",33,"ej,miend001,P,coope901,Arguing Pujols out at 2B Pirates first baseman Doug Mientkiewicz ran across to 2B to argue that Albert Pujols was out on the play; Mientkiewicz was ejected by 2B umpire Eric Cooper"
"PIT200807120",62,"Cardinals center fielder Rick Ankiel left the game due to an injured foot/ankle"
"PIT200807120",64,"fan interference"
"PIT200807250",7,"$Nady left game when his trade to Yankees was announced"
"PIT200807250",10,"fan interference"
"PIT200807260",26,"$bunt right in front of plate; Hundley made good throw to second, but 2B ump Ted Barrett got in way and ball hit him in arm, deflecting away"
"PIT200807270",8,"Pirates second baseman Freddy Sanchez left the game due to an injured back"
"PIT200808120",1,"Debut game for Chris Dickerson"
"PIT200808130",38,"fan interference"
"PIT200808170",8,"umpchange,2,ump2b,(None)"
"PIT200808170",16,"umpchange,2,ump1b,westj901 umpchange,2,ump2b,buckc901"
"PIT200808180",18,"ej,manuj101,M,westj901,Runner called out after overthrow $Jack Wilson's throw sailed past first baseman Adam LaRoche to the railing; the ball was retrieved by catcher Ryan Doumit, who tagged Argenis Reyes; 1B umpire Joe West called Reyes out, ruling that Reyes had turned toward 2B after crossing the 1B bag; Mets manager Jerry Manuel ejected by West; this is not a double play"
"PIT200808270",65,"Debut game for Jesse Chavez"
"PIT200808310",0,"Protest=V"
"PIT200808310",33,"$LaRoche hit a check swing dribbler down the third base line; Sabathia tried to pick it up with his bare hand and failed; after the game, the Brewers were angry about the call and filed a protest with MLB since it was the only hit of the game"
"PIT200808310",45,"fan interference"
"PIT200808310",65,"Pirates shortstop Jack Wilson left the game due to an injured hand/wrist"
"PIT200809130",54,"ej,michj001,P,emmep901,Called third strike Pirates pinch hitter Jason Michaels ejected by HP umpire Paul Emmel"
"PIT200809140",37,"Cardinals catcher Yadier Molina left the game due to an injured leg"
"PIT200809150",78,"Debut game for A.J. Ellis"
"PIT200809160",37,"$short dribbler picked up by catcher only inches in front of plate. Batter did not run and catcher had time to hold runner at third and get runner at second on close play. The DP was easily completed at first."
"PIT200809170",43,"Dodgers shortstop Nomar Garciaparra left the game due to an injured knee"
"PIT200809170",83,"Debut game for James McDonald"
"PIT200809180",87,"$Pitcher Park fielded ball and threw to second, but no one was covering. DeWitt made a diving stop, then threw home where catcher Marting short-hopped throw and tagged runner Morgan from second in big collision"
"PIT200809190",40,"$Nyjer Morgan called for batter interference"
"PIT200809210",64,"Pirates first baseman Adam LaRoche left the game due to an injured leg"
