GAME_ID,EVENT_ID,COMMENT_TX
"BSN192304192",43,"$Billy Southworth hesitated at 2B fearing the ball would be caught; Southworth and Tony Boeckel arrived at HP a few feet apart; Frank Snyder tagged Southworth and tagged Boeckel"
"BSN192304210",44,"$Stuffy McInnis out on appeal for missing 3B when apparently he scored on the single"
"BSN192305040",79,"$Zach Wheat had a lame shoulder and couldn't swing a bat"
"BSN192305040",81,"$Dutch Ruether left with an injured pitching arm"
"BSN192305050",4,"$Bernie Neis overran 2B; Tony Boeckel threw to Conlon and Neis ran for 3B; Boeckel muffed the return throw and Neis scored as the ball rolled to the Braves' bench"
"BSN192305050",37,"$both Larry Kopf and Mickey O'Neil ended at 3B; O'Neil tried to run back to 2B"
"BSN192305070",98,"$on a close play at HP, HP Umpire Bill Klem was knocked off his feet; from a sitting position he declared Jimmy Johnston safe"
"BSN192305100",38,"ej,duncp101,P,quige901,Balls and strikes (Threw bat) Pat Duncan ejected by HP umpire Ernie Quigley"
"BSN192305110",7,"$Edd Roush grabbed Mickey O'Neil during his slide into HP; the two were separated before a fight could start"
"BSN192305150",13,"ej,mitcf101,M,mccob104,Call at 3B $Braves Manager Fred Mitchell ejected by HP Umpire Barry McCormick"
"BSN192305150",33,"$it began raining quite hard during Freigau's AB"
"BSN192305150",38,"ej,kopfl101,P,derrd901,Call at 2B $Larry Kopf ejected by 1B Umpire Doll Derr"
"BSN192305150",41,"$13 minute rain delay"
"BSN192305170",5,"ej,mckeb101,M,derrd901,Call at 3B $Pirates Manager Bill McKechnie ejected by 3B Umpire Doll Derr"
"BSN192305170",86,"$Pie Traynor's throw to HP struck Tony Boeckel on the back of the head"
"BSN192306010",43,"$Billy Southworth injured his left knee sliding back to 1B"
"BSN192306270",50,"$Gus Felix left with injured arm from HP"
"BSN192306270",91,"$Hugh McQuillan called out on appeal for missing 2B after apparently reaching 3B safely"
"BSN192306270",101,"$High Pockets Kelly was trapped between 3B and HP, but returned to 3B safely; Stuffy McInnis tried to get Jimmy O'Connell returning to 2B after he'd advanced to 3B during Kelly's rundown, but McInnis' throw hit O'Connell"
"BSN192307072",14,"$Jigger Statz was caught in a rundown between 1B & 2B; Tony Kaufmann tried to score during rundown"
"BSN192307072",27,"$Tony Kaufmann tagged Al Nixon between 2B & 3B; Gus Felix rounded 1B too far"
"BSN192307090",58,"ej,boect101,P,quige901,Call at 1B $Tony Boeckel ejected by HP umpire Ernie Quigley"
"BSN192307110",28,"$at the end of the inning there was an altercation between Rube Marquard, Hod Ford and Jocko Conlon in the dugout; teammates separated them"
"BSN192307211",74,"$Reb Russell left with injured leg"
"BSN192308141",60,"$George Grantham and Bob O'Farrell both ended up at 3B"
"BSN192308142",47,"ej,smitb110,P,wilsf901,Call at 2B (Threw glove) $Bob Smith ejected by 1B Umpire Frank Wilson for throwing his glove"
"BSN192308220",62,"$McInnis collided with Bottomley on the play.  Bottomley was temporarily knocked out, but after a minute's rest he recovered."
"BSN192308230",48,"ej,muelw102,P,mccob104,Bench jockeying $Walter Mueller ejected by HP Umpire Barry McCormick"
"BSN192309070",15,"Over Berg"
"BSN192309070",18,"$After the play at the plate was ruled safe, catcher Taylor started arguing with Ump O'Day that Ford ran out of the base line and should have been called out. He held onto the ball during his debate as Smith continued around the bases and scored, receiving credit two stolen bases"
